Year,Month,Monthly anomalies,Monthly uncertainties,Annual anomalies,Annual uncertainties,Five-year  anomalies,Five-year  uncertainties,Ten-year anomalies,Ten-year uncertainties,Twenty-year anomalies,Twenty-year uncertainties
1964,4,0.781,0.288,-0.077,0.185,-0.121,0.12,-0.106,0.082,-0.082,0.073
1964,5,-1.596,0.142,-0.275,0.213,-0.09,0.118,-0.112,0.083,-0.088,0.072
1964,6,0.321,0.404,-0.279,0.186,-0.053,0.118,-0.105,0.082,-0.093,0.073
1964,7,-1.099,0.822,-0.011,0.2,-0.043,0.117,-0.1,0.084,-0.097,0.074
1964,8,0.337,0.51,-0.001,0.181,-0.014,0.117,-0.097,0.087,-0.099,0.074
1964,9,-0.54,0.784,-0.218,0.12,-0.029,0.114,-0.098,0.089,-0.096,0.075
1964,10,-0.146,0.356,-0.467,0.109,-0.061,0.115,-0.095,0.089,-0.085,0.075
1964,11,-1.059,0.585,-0.426,0.111,-0.074,0.12,-0.084,0.091,-0.086,0.076
1964,12,-0.113,0.386,-0.335,0.079,-0.071,0.114,-0.085,0.093,-0.09,0.077
1965,1,1.746,0.226,-0.213,0.105,-0.081,0.115,-0.075,0.092,-0.092,0.078
1965,2,-0.21,0.298,-0.213,0.123,-0.095,0.113,-0.101,0.092,-0.096,0.078
1965,3,-1.035,0.47,-0.181,0.115,-0.089,0.111,-0.1,0.091,-0.105,0.077
1965,4,-2.206,0.231,-0.139,0.128,-0.07,0.106,-0.081,0.089,-0.093,0.078
1965,5,-1.107,0.256,0.024,0.122,-0.057,0.103,-0.077,0.09,-0.083,0.077
1965,6,1.42,0.552,-0.021,0.122,-0.039,0.099,-0.096,0.093,-0.091,0.077
1965,7,0.357,0.452,-0.086,0.114,-0.043,0.095,-0.087,0.09,-0.096,0.078
1965,8,0.34,0.249,0.082,0.166,-0.099,0.093,-0.084,0.089,-0.096,0.078
1965,9,-0.152,0.594,0.145,0.207,-0.103,0.092,-0.088,0.09,-0.099,0.077
1965,10,0.355,0.385,0.331,0.181,-0.107,0.097,-0.077,0.089,-0.091,0.077
1965,11,0.889,0.446,0.42,0.191,-0.111,0.103,-0.073,0.089,-0.092,0.077
1965,12,-0.651,0.244,0.248,0.257,-0.101,0.102,-0.073,0.088,-0.091,0.077
1966,1,0.972,0.328,0.341,0.228,-0.131,0.109,-0.081,0.087,-0.086,0.077
1966,2,1.807,1.391,0.298,0.232,-0.125,0.107,-0.062,0.086,-0.084,0.076
1966,3,-0.277,0.401,0.291,0.196,-0.092,0.11,-0.064,0.085,-0.085,0.074
1966,4,0.016,0.378,0.294,0.186,-0.106,0.113,-0.056,0.085,-0.09,0.074
1966,5,-0.033,0.236,0.22,0.178,-0.126,0.116,-0.072,0.084,-0.099,0.074
1966,6,-0.647,0.556,0.204,0.2,-0.122,0.115,-0.088,0.084,-0.104,0.075
1966,7,1.469,0.353,0.037,0.189,-0.092,0.115,-0.098,0.085,-0.099,0.076
1966,8,-0.175,0.282,0.034,0.122,-0.08,0.114,-0.101,0.085,-0.101,0.075
1966,9,-0.228,0.226,-0.06,0.084,-0.07,0.113,-0.105,0.087,-0.106,0.077
1966,10,0.392,0.149,-0.17,0.111,-0.076,0.109,-0.095,0.087,-0.096,0.078
1966,11,-0.006,0.325,-0.22,0.113,-0.068,0.111,-0.08,0.089,-0.085,0.079
1966,12,-0.842,0.371,-0.104,0.098,-0.048,0.107,-0.052,0.089,-0.084,0.078
1967,1,-1.035,0.393,-0.226,0.126,-0.025,0.111,-0.032,0.09,-0.08,0.078
1967,2,1.774,0.27,-0.264,0.115,-0.023,0.117,-0.051,0.09,-0.071,0.076
1967,3,-1.403,0.33,-0.294,0.134,-0.015,0.117,-0.042,0.09,-0.057,0.075
1967,4,-1.304,0.275,-0.367,0.139,0.003,0.116,-0.056,0.09,-0.053,0.074
1967,5,-0.636,0.371,-0.38,0.138,0.04,0.117,-0.049,0.09,-0.054,0.075
1967,6,0.746,0.408,-0.287,0.145,0.05,0.117,-0.044,0.089,-0.057,0.076
1967,7,0.011,0.436,-0.27,0.158,0.034,0.121,-0.038,0.089,-0.064,0.075
1967,8,-0.641,0.384,-0.566,0.185,0.023,0.122,-0.04,0.09,-0.064,0.074
1967,9,-0.58,0.393,-0.499,0.17,0.028,0.125,-0.037,0.092,-0.062,0.074
1967,10,-0.487,0.316,-0.465,0.174,0.082,0.123,-0.026,0.094,-0.056,0.073
1967,11,-0.16,0.522,-0.457,0.199,0.112,0.128,-0.013,0.097,-0.049,0.074
1967,12,0.264,0.368,-0.465,0.192,0.066,0.134,0.001,0.101,-0.04,0.071
1968,1,-0.831,0.555,-0.494,0.217,0.076,0.128,0.008,0.101,-0.044,0.068
1968,2,-1.773,0.382,-0.428,0.215,0.075,0.127,0.005,0.102,-0.048,0.067
1968,3,-0.599,0.25,-0.265,0.231,0.083,0.124,0.008,0.106,-0.06,0.067
1968,4,-0.892,0.419,-0.244,0.23,0.089,0.122,0.031,0.107,-0.067,0.066
1968,5,-0.545,0.357,-0.221,0.226,0.068,0.12,0.041,0.102,-0.058,0.065
1968,6,0.647,0.383,-0.225,0.223,0.085,0.117,0.04,0.106,-0.064,0.065
1968,7,-0.328,0.524,-0.129,0.21,0.058,0.118,0.032,0.103,-0.067,0.065
1968,8,0.148,0.224,0.05,0.21,0.03,0.131,0.031,0.103,-0.068,0.064
1968,9,1.373,0.378,0.282,0.203,0.033,0.133,0.039,0.104,-0.066,0.065
1968,10,-0.229,0.349,0.39,0.215,0.042,0.134,0.033,0.105,-0.06,0.064
1968,11,0.109,0.477,0.345,0.197,0.013,0.135,0.019,0.101,-0.053,0.061
1968,12,0.216,0.311,0.414,0.187,-0.01,0.144,0.006,0.099,-0.05,0.06
1969,1,0.321,0.282,0.465,0.165,-0.052,0.148,0.019,0.099,-0.045,0.06
1969,2,0.382,0.385,0.491,0.178,-0.062,0.147,0.014,0.097,-0.045,0.059
1969,3,2.187,0.457,0.371,0.169,-0.062,0.149,0.015,0.097,-0.054,0.058
1969,4,0.394,0.677,0.471,0.184,-0.07,0.154,0.023,0.099,-0.052,0.057
1969,5,-1.081,0.209,0.56,0.187,-0.071,0.158,0.037,0.096,-0.056,0.056
1969,6,1.479,0.703,0.58,0.174,-0.05,0.164,0.032,0.1,-0.057,0.056
1969,7,0.277,0.459,0.619,0.202,-0.021,0.162,0.036,0.102,-0.054,0.056
1969,8,0.461,0.34,0.516,0.219,-0.087,0.169,0.038,0.106,-0.049,0.057
1969,9,-0.07,0.402,0.27,0.249,-0.055,0.164,0.053,0.11,-0.046,0.057
1969,10,0.978,0.413,0.324,0.191,-0.05,0.167,0.057,0.109,-0.043,0.058
1969,11,1.176,0.541,0.472,0.19,-0.024,0.17,0.062,0.106,-0.034,0.058
1969,12,0.459,0.312,0.236,0.193,-0.017,0.169,0.054,0.107,-0.032,0.058
1970,1,0.786,0.568,0.295,0.158,0.004,0.17,0.033,0.11,-0.028,0.058
1970,2,-0.858,0.296,0.279,0.149,0.016,0.169,0.027,0.111,-0.032,0.057
1970,3,-0.768,0.093,0.31,0.123,0.016,0.174,0.031,0.109,-0.032,0.056
1970,4,1.045,0.411,0.288,0.119,0.019,0.174,0.056,0.111,-0.019,0.055
1970,5,0.698,0.452,0.159,0.106,0.032,0.177,0.077,0.113,-0.012,0.054
1970,6,-1.352,0.627,0.153,0.118,0.041,0.179,0.055,0.111,-0.018,0.052
1970,7,0.989,0.364,0.035,0.096,0.059,0.17,0.046,0.108,-0.022,0.051
1970,8,0.267,0.235,0.117,0.115,0.11,0.167,0.041,0.109,-0.018,0.05
1970,9,0.305,0.305,0.171,0.125,0.12,0.173,0.034,0.111,-0.019,0.05
1970,10,0.709,0.408,0.131,0.176,0.169,0.181,0.035,0.111,-0.012,0.05
1970,11,-0.367,0.482,-0.077,0.192,0.193,0.177,0.016,0.107,-0.006,0.05
1970,12,0.379,0.208,-0.133,0.274,0.181,0.182,0.023,0.103,-0.006,0.05
1971,1,-0.631,0.441,-0.3,0.298,0.195,0.174,0.027,0.106,-0.004,0.05
1971,2,0.128,0.501,-0.388,0.283,0.186,0.169,0.015,0.117,0.009,0.05
1971,3,-0.121,0.193,-0.432,0.271,0.17,0.168,0.015,0.118,0.005,0.049
1971,4,0.573,0.472,-0.496,0.265,0.172,0.169,0.009,0.116,0.008,0.048
1971,5,-1.802,0.378,-0.474,0.275,0.165,0.162,0.004,0.114,0.009,0.048
1971,6,-2.023,0.61,-0.471,0.299,0.134,0.156,-0.004,0.118,0.013,0.047
1971,7,-1.019,0.651,-0.36,0.261,0.131,0.155,-0.015,0.117,0.01,0.047
1971,8,-0.787,0.32,-0.552,0.252,0.108,0.155,-0.022,0.116,0.015,0.049
1971,9,-0.224,0.367,-0.499,0.218,0.099,0.154,-0.022,0.12,0.02,0.05
1971,10,-0.062,0.315,-0.628,0.214,0.122,0.149,-0.017,0.124,0.026,0.049
1971,11,-0.095,0.625,-0.403,0.211,0.142,0.147,-0.007,0.123,0.03,0.049
1971,12,0.414,0.513,-0.135,0.196,0.112,0.147,0.002,0.122,0.043,0.048
1972,1,0.695,0.429,0.053,0.16,0.098,0.146,0.012,0.121,0.053,0.047
1972,2,-2.17,0.429,0.124,0.179,0.1,0.144,0.001,0.122,0.047,0.047
1972,3,0.513,0.582,0.095,0.19,0.121,0.15,0.028,0.118,0.038,0.046
1972,4,-0.978,0.425,0.077,0.194,0.111,0.143,0.034,0.118,0.03,0.046
1972,5,0.898,0.272,0.135,0.2,0.084,0.144,0.027,0.12,0.017,0.045
1972,6,1.191,0.585,0.166,0.197,0.058,0.156,0.013,0.117,0.014,0.045
1972,7,1.239,0.39,0.13,0.222,0.032,0.158,-0.003,0.117,0.018,0.045
1972,8,0.062,0.278,0.419,0.209,0.03,0.162,0.003,0.119,0.018,0.045
1972,9,-0.566,0.458,0.374,0.265,0.034,0.163,0.001,0.122,0.024,0.048
1972,10,-0.281,0.408,0.628,0.26,0.031,0.17,0.009,0.122,0.034,0.048
1972,11,0.607,0.712,0.628,0.268,0.042,0.183,0.028,0.119,0.039,0.048
1972,12,0.78,0.439,0.523,0.278,0.045,0.189,0.036,0.118,0.045,0.049
1973,1,0.26,0.27,0.46,0.25,0.015,0.185,0.043,0.114,0.046,0.049
1973,2,1.303,0.321,0.426,0.226,0.008,0.184,0.048,0.112,0.035,0.049
1973,3,-0.023,0.426,0.507,0.223,-0.015,0.18,0.036,0.112,0.032,0.05
1973,4,2.065,0.401,0.519,0.209,-0.019,0.174,0.042,0.114,0.021,0.049
1973,5,0.895,0.242,0.442,0.16,-0.035,0.163,0.065,0.109,0.014,0.045
1973,6,-0.069,0.63,0.243,0.113,-0.038,0.158,0.054,0.113,0.01,0.047
1973,7,0.488,0.553,0.231,0.118,-0.005,0.161,0.046,0.109,0.004,0.046
1973,8,-0.348,0.43,0.042,0.093,0,0.157,0.04,0.108,0.006,0.047
1973,9,0.41,0.213,0.181,0.062,-0.003,0.151,0.026,0.109,0.01,0.048
1973,10,-0.145,0.278,0.154,0.084,-0.024,0.148,0.03,0.108,0.005,0.049
1973,11,-0.306,0.246,0.09,0.091,-0.005,0.14,0.034,0.107,-0.003,0.048
1973,12,-1.614,0.343,0.068,0.093,0.003,0.134,0.036,0.109,-0.001,0.049
1974,1,0.115,0.36,-0.017,0.066,0.022,0.13,0.042,0.109,0.003,0.047
1974,2,-0.968,0.355,0.057,0.085,0.018,0.133,0.032,0.109,-0.004,0.046
1974,3,1.643,0.497,0.123,0.114,0.019,0.141,0.001,0.113,-0.004,0.047
1974,4,1.751,0.518,0.17,0.12,0.035,0.146,0.003,0.107,-0.006,0.047
1974,5,0.123,0.45,0.155,0.14,0.057,0.137,0,0.104,0.01,0.047
1974,6,-0.333,0.484,0.202,0.197,0.053,0.126,-0.009,0.098,0.01,0.048
1974,7,-0.534,0.331,0.125,0.225,0.046,0.13,-0.008,0.1,0.013,0.05
1974,8,0.543,0.41,0.126,0.26,0.09,0.12,-0.002,0.1,0.012,0.051
1974,9,1.205,0.617,-0.059,0.298,0.111,0.121,0.006,0.1,0.011,0.054
1974,10,0.412,0.251,-0.13,0.276,0.118,0.113,0.009,0.098,0.01,0.055
1974,11,-0.478,0.447,-0.025,0.323,0.079,0.113,0.016,0.097,0.013,0.054
1974,12,-1.061,0.592,-0.097,0.27,0.042,0.105,0.021,0.101,0.015,0.052
1975,1,-0.801,0.653,-0.119,0.294,-0.009,0.098,0.019,0.098,0.008,0.051
1975,2,-0.958,0.392,-0.18,0.271,-0.009,0.1,0.037,0.097,0.012,0.052
1975,3,-0.576,0.264,-0.368,0.228,-0.014,0.101,0.037,0.094,0.025,0.049
1975,4,0.895,0.289,-0.366,0.233,-0.001,0.099,0.043,0.097,0.036,0.051
1975,5,1.384,0.546,-0.434,0.188,0.023,0.089,0.054,0.099,0.045,0.05
1975,6,-1.202,0.37,-0.33,0.151,0.031,0.084,0.059,0.098,0.041,0.049
1975,7,-0.786,0.355,-0.148,0.153,0.027,0.084,0.044,0.094,0.037,0.048
1975,8,-0.192,0.445,-0.036,0.147,-0.014,0.08,0.048,0.093,0.037,0.05
1975,9,-1.053,0.264,-0.013,0.109,-0.047,0.078,0.05,0.091,0.037,0.051
1975,10,0.433,0.194,-0.144,0.111,-0.085,0.076,0.053,0.089,0.029,0.05
1975,11,-1.297,0.294,-0.314,0.094,-0.063,0.077,0.061,0.085,0.027,0.05
1975,12,0.194,0.396,-0.342,0.086,-0.073,0.072,0.062,0.086,0.034,0.049
1976,1,1.38,0.486,-0.269,0.084,-0.103,0.069,0.073,0.085,0.032,0.049
1976,2,0.393,0.26,-0.337,0.117,-0.105,0.072,0.08,0.08,0.021,0.054
1976,3,-0.309,0.37,-0.265,0.132,-0.118,0.075,0.074,0.077,0.021,0.053
1976,4,-0.669,0.305,-0.222,0.129,-0.111,0.075,0.073,0.072,0.021,0.053
1976,5,-0.656,0.565,-0.016,0.134,-0.096,0.077,0.09,0.069,0.014,0.052
1976,6,-1.539,0.377,-0.014,0.127,-0.063,0.085,0.115,0.061,0.016,0.052
1976,7,0.084,0.523,-0.109,0.108,-0.046,0.086,0.119,0.059,0.008,0.052
1976,8,-1.005,0.463,-0.102,0.12,-0.045,0.087,0.132,0.064,0.012,0.053
1976,9,-0.19,0.457,0.071,0.125,-0.097,0.092,0.145,0.066,0.015,0.053
1976,10,0.945,0.557,0.081,0.134,-0.116,0.089,0.147,0.063,0.013,0.053
1976,11,1.185,0.239,0.015,0.136,-0.142,0.085,0.14,0.061,0.019,0.052
1976,12,0.219,0.417,0.057,0.122,-0.13,0.075,0.137,0.06,0.019,0.053
1977,1,0.235,0.23,-0.101,0.123,-0.113,0.078,0.138,0.06,0.027,0.053
1977,2,0.477,0.609,-0.013,0.116,-0.103,0.081,0.145,0.059,0.027,0.053
1977,3,1.764,0.513,-0.07,0.134,-0.108,0.079,0.118,0.06,0.036,0.051
1977,4,-0.551,0.252,-0.102,0.146,-0.092,0.08,0.115,0.058,0.044,0.05
1977,5,-1.445,0.479,-0.031,0.128,-0.051,0.076,0.083,0.057,0.036,0.051
1977,6,-1.031,0.266,0.054,0.121,-0.016,0.076,0.072,0.053,0.037,0.05
1977,7,-1.814,0.421,0.037,0.127,0.005,0.076,0.074,0.053,0.05,0.051
1977,8,0.053,0.371,-0.098,0.13,0.043,0.077,0.075,0.053,0.063,0.054
1977,9,-0.875,0.279,-0.414,0.145,0.041,0.076,0.086,0.055,0.074,0.056
1977,10,0.554,0.411,-0.384,0.137,0.055,0.077,0.093,0.053,0.081,0.056
1977,11,2.035,0.176,-0.08,0.099,0.065,0.077,0.091,0.053,0.084,0.056
1977,12,1.242,0.313,-0.05,0.139,0.073,0.079,0.09,0.053,0.084,0.057
1978,1,0.033,0.283,-0.007,0.119,0.073,0.081,0.085,0.053,0.093,0.054
1978,2,-1.144,0.546,-0.054,0.119,0.088,0.085,0.065,0.055,0.107,0.053
1978,3,-2.028,0.353,-0.01,0.115,0.115,0.089,0.056,0.057,0.11,0.053
1978,4,-0.186,0.176,-0.032,0.121,0.126,0.09,0.011,0.056,0.119,0.052
1978,5,2.199,0.503,-0.152,0.135,0.157,0.088,-0.013,0.058,0.131,0.051
1978,6,-0.669,0.545,-0.226,0.167,0.162,0.086,-0.02,0.058,0.127,0.048
1978,7,-1.304,0.499,-0.136,0.173,0.15,0.087,-0.024,0.057,0.126,0.047
1978,8,-0.507,0.256,-0.114,0.15,0.16,0.088,-0.019,0.058,0.124,0.045
1978,9,-0.349,0.346,-0.068,0.149,0.15,0.09,-0.019,0.058,0.123,0.045
1978,10,0.29,0.22,-0.001,0.149,0.17,0.093,-0.023,0.059,0.122,0.044
1978,11,0.593,0.323,-0.306,0.156,0.185,0.091,-0.025,0.058,0.121,0.042
1978,12,0.364,0.55,-0.218,0.133,0.227,0.09,-0.009,0.057,0.122,0.04
1979,1,1.108,0.378,-0.071,0.118,0.216,0.087,-0.014,0.055,0.116,0.04
1979,2,-0.875,0.157,0.07,0.114,0.246,0.079,-0.022,0.056,0.112,0.038
1979,3,-1.476,0.336,0.173,0.106,0.271,0.08,-0.023,0.059,0.1,0.039
1979,4,0.609,0.307,0.261,0.125,0.258,0.088,-0.035,0.06,0.092,0.038
1979,5,-1.452,0.697,0.377,0.127,0.224,0.088,-0.017,0.061,0.098,0.038
1979,6,0.383,0.53,0.435,0.142,0.221,0.085,-0.011,0.062,0.088,0.037
1979,7,0.465,0.263,0.383,0.15,0.23,0.087,-0.01,0.06,0.089,0.038
1979,8,1.176,0.585,0.566,0.162,0.201,0.083,-0.014,0.061,0.088,0.038
1979,9,0.895,0.3,0.627,0.194,0.126,0.079,-0.03,0.062,0.09,0.038
1979,10,1.345,0.325,0.724,0.179,0.112,0.081,-0.037,0.062,0.087,0.038
1979,11,1.983,0.197,1.008,0.16,0.088,0.083,-0.036,0.062,0.083,0.037
1979,12,1.06,0.4,0.92,0.172,0.103,0.087,-0.024,0.064,0.079,0.036
1980,1,0.49,0.295,0.812,0.166,0.158,0.088,-0.017,0.066,0.086,0.036
1980,2,1.314,0.281,0.777,0.181,0.159,0.09,-0.003,0.067,0.088,0.035
1980,3,-0.741,0.454,0.749,0.172,0.186,0.088,0.019,0.069,0.083,0.035
1980,4,1.769,0.395,0.728,0.18,0.186,0.093,0.016,0.068,0.078,0.036
1980,5,1.961,0.335,0.609,0.197,0.158,0.093,0.013,0.069,0.073,0.035
1980,6,-0.678,0.772,0.558,0.208,0.149,0.092,0.026,0.068,0.08,0.036
1980,7,-0.829,0.41,0.575,0.202,0.142,0.093,0.029,0.071,0.072,0.036
1980,8,0.751,0.518,0.548,0.207,0.143,0.091,0.032,0.071,0.073,0.036
1980,9,0.563,0.357,0.535,0.216,0.159,0.093,0.04,0.072,0.07,0.035
1980,10,1.091,0.25,0.43,0.222,0.107,0.09,0.023,0.072,0.064,0.035
1980,11,0.559,0.178,0.287,0.215,0.037,0.091,0.037,0.069,0.067,0.036
1980,12,0.453,0.319,0.423,0.196,0.033,0.096,0.045,0.068,0.066,0.036
1981,1,0.688,0.323,0.445,0.166,0.055,0.093,0.036,0.07,0.067,0.036
1981,2,0.99,0.296,0.452,0.114,0.066,0.093,0.028,0.072,0.068,0.035
1981,3,-0.894,0.529,0.511,0.092,0.081,0.092,0.028,0.071,0.068,0.035
1981,4,0.504,0.476,0.437,0.101,0.065,0.088,0.032,0.07,0.061,0.036
1981,5,0.243,0.347,0.319,0.108,0.045,0.087,0.024,0.07,0.069,0.035
1981,6,0.963,0.573,0.283,0.133,0.045,0.087,0.036,0.067,0.077,0.035
1981,7,-0.567,0.214,0.289,0.149,0.019,0.086,0.031,0.065,0.089,0.035
1981,8,0.836,0.467,0.101,0.141,0.001,0.085,0.046,0.062,0.093,0.035
1981,9,1.262,0.433,-0.05,0.119,0.051,0.089,0.053,0.063,0.095,0.034
1981,10,0.209,0.285,-0.21,0.114,0.045,0.091,0.044,0.065,0.093,0.034
1981,11,-0.856,0.348,-0.469,0.122,0.108,0.088,0.044,0.062,0.091,0.034
1981,12,0.018,0.355,-0.561,0.128,0.108,0.084,0.036,0.061,0.089,0.035
1982,1,0.764,0.379,-0.391,0.149,0.093,0.085,0.042,0.062,0.089,0.035
1982,2,-1.266,0.204,-0.449,0.18,0.075,0.087,0.052,0.061,0.093,0.035
1982,3,-2.705,0.206,-0.493,0.161,0.048,0.083,0.044,0.061,0.09,0.034
1982,4,-1.422,0.334,-0.463,0.146,0.017,0.082,0.054,0.063,0.091,0.034
1982,5,-2.866,0.343,-0.361,0.123,-0.02,0.08,0.044,0.063,0.085,0.034
1982,6,-0.132,0.544,-0.308,0.118,-0.032,0.087,0.062,0.065,0.083,0.034
1982,7,1.472,0.173,-0.401,0.104,-0.039,0.088,0.103,0.063,0.078,0.035
1982,8,0.141,0.221,-0.387,0.08,-0.048,0.085,0.123,0.062,0.079,0.035
1982,9,0.73,0.49,-0.25,0.078,-0.002,0.084,0.147,0.061,0.079,0.035
1982,10,0.571,0.239,-0.407,0.061,-0.024,0.077,0.153,0.062,0.078,0.036
1982,11,0.362,0.173,-0.335,0.063,-0.038,0.074,0.141,0.063,0.075,0.037
1982,12,0.661,0.216,-0.4,0.079,-0.021,0.067,0.133,0.062,0.076,0.037
1983,1,-0.359,0.218,-0.52,0.082,-0.016,0.069,0.143,0.063,0.076,0.037
1983,2,-1.1,0.398,-0.518,0.097,-0.024,0.064,0.166,0.063,0.077,0.036
1983,3,-1.055,0.23,-0.537,0.096,-0.035,0.062,0.183,0.066,0.069,0.037
1983,4,-3.302,0.221,-0.64,0.086,-0.08,0.062,0.195,0.067,0.058,0.037
1983,5,-2.013,0.373,-0.717,0.091,-0.084,0.058,0.198,0.066,0.058,0.036
1983,6,-0.91,0.335,-0.746,0.114,-0.071,0.061,0.2,0.071,0.058,0.036
1983,7,0.03,0.486,-0.753,0.104,-0.078,0.064,0.206,0.069,0.056,0.037
1983,8,0.171,0.316,-0.82,0.092,-0.104,0.065,0.208,0.069,0.065,0.038
1983,9,0.503,0.364,-0.608,0.08,-0.095,0.06,0.219,0.07,0.061,0.038
1983,10,-0.67,0.417,-0.31,0.078,-0.106,0.054,0.214,0.071,0.062,0.039
1983,11,-0.556,0.366,0.051,0.078,-0.137,0.055,0.207,0.076,0.067,0.04
1983,12,0.309,0.379,0.156,0.094,-0.154,0.052,0.208,0.08,0.075,0.04
1984,1,-0.443,0.183,0.119,0.091,-0.153,0.051,0.19,0.081,0.081,0.041
1984,2,-1.907,0.151,0.111,0.102,-0.155,0.055,0.192,0.08,0.084,0.041
1984,3,1.497,0.401,0.009,0.112,-0.165,0.054,0.198,0.084,0.083,0.041
1984,4,0.272,0.33,0.025,0.108,-0.17,0.049,0.181,0.084,0.07,0.042
1984,5,2.322,0.356,0.05,0.125,-0.136,0.043,0.196,0.079,0.072,0.041
1984,6,0.345,0.409,0.054,0.099,-0.148,0.041,0.185,0.076,0.076,0.043
1984,7,-0.415,0.464,0.095,0.099,-0.146,0.042,0.186,0.076,0.075,0.044
1984,8,0.075,0.226,0.316,0.115,-0.097,0.043,0.179,0.077,0.072,0.046
1984,9,-0.722,0.361,0.362,0.097,-0.038,0.047,0.173,0.078,0.066,0.046
1984,10,-0.472,0.353,0.378,0.106,-0.004,0.048,0.164,0.079,0.063,0.047
1984,11,-0.258,0.522,0.277,0.086,0,0.046,0.149,0.084,0.066,0.048
1984,12,0.351,0.424,0.278,0.073,0.02,0.048,0.138,0.088,0.074,0.048
1985,1,0.054,0.305,0.269,0.08,0.049,0.047,0.153,0.087,0.075,0.049
1985,2,0.744,0.366,0.286,0.079,0.087,0.046,0.139,0.086,0.079,0.049
1985,3,2.044,0.617,0.337,0.066,0.108,0.047,0.13,0.083,0.075,0.05
1985,4,0.469,0.326,0.241,0.077,0.12,0.047,0.113,0.082,0.069,0.051
1985,5,1.108,0.398,0.291,0.091,0.123,0.048,0.092,0.085,0.069,0.051
1985,6,0.362,0.263,0.363,0.086,0.117,0.05,0.1,0.079,0.082,0.05
1985,7,-0.523,0.504,0.382,0.086,0.145,0.05,0.1,0.076,0.088,0.05
1985,8,0.268,0.299,0.268,0.102,0.189,0.048,0.097,0.077,0.087,0.052
1985,9,-0.102,0.265,0.069,0.07,0.208,0.052,0.09,0.079,0.093,0.052
1985,10,-1.625,0.299,0.021,0.07,0.283,0.053,0.074,0.079,0.094,0.052
1985,11,0.342,0.331,-0.207,0.091,0.359,0.051,0.072,0.082,0.101,0.05
1985,12,1.218,0.366,-0.242,0.095,0.367,0.052,0.071,0.082,0.103,0.05
1986,1,0.284,0.338,-0.244,0.064,0.356,0.053,0.061,0.085,0.098,0.051
1986,2,-0.625,0.331,-0.205,0.083,0.35,0.053,0.057,0.084,0.099,0.05
1986,3,-0.345,0.17,-0.142,0.096,0.357,0.057,0.063,0.081,0.104,0.05
1986,4,-0.11,0.342,-0.014,0.082,0.363,0.063,0.049,0.076,0.107,0.051
1986,5,-1.632,0.776,0.058,0.088,0.369,0.074,0.048,0.075,0.11,0.051
1986,6,-0.053,0.326,-0.105,0.071,0.371,0.084,0.038,0.075,0.112,0.05
1986,7,-0.548,0.278,-0.052,0.081,0.362,0.086,0.059,0.072,0.113,0.048
1986,8,0.736,0.313,0.137,0.083,0.382,0.085,0.054,0.074,0.115,0.046
1986,9,0.651,0.354,0.238,0.083,0.345,0.09,0.046,0.072,0.116,0.048
1986,10,-0.088,0.264,0.295,0.118,0.317,0.094,0.039,0.069,0.111,0.05
1986,11,1.203,0.259,0.212,0.093,0.284,0.089,0.042,0.066,0.107,0.051
1986,12,-0.729,0.306,0.308,0.105,0.263,0.093,0.042,0.07,0.104,0.05
1987,1,0.912,0.375,0.622,0.124,0.279,0.085,0.04,0.068,0.102,0.051
1987,2,1.649,0.314,0.761,0.101,0.282,0.08,0.042,0.068,0.098,0.05
1987,3,0.866,0.494,0.871,0.102,0.299,0.091,0.061,0.064,0.087,0.048
1987,4,0.57,0.432,0.99,0.114,0.311,0.094,0.068,0.061,0.081,0.049
1987,5,-2.626,0.567,0.935,0.118,0.318,0.112,0.086,0.056,0.078,0.047
1987,6,1.105,0.399,1.019,0.12,0.307,0.112,0.094,0.056,0.076,0.046
1987,7,3.221,0.883,1.051,0.121,0.345,0.108,0.083,0.055,0.086,0.045
1987,8,2.399,0.581,1.044,0.123,0.326,0.111,0.083,0.054,0.088,0.046
1987,9,1.972,0.467,0.976,0.141,0.261,0.105,0.072,0.057,0.094,0.047
1987,10,1.339,0.175,1.032,0.135,0.249,0.11,0.062,0.055,0.083,0.049
1987,11,0.541,0.586,1.462,0.149,0.222,0.121,0.058,0.055,0.073,0.05
1987,12,0.284,0.354,1.332,0.108,0.221,0.117,0.062,0.054,0.061,0.05
1988,1,1.288,0.375,1.014,0.116,0.216,0.108,0.067,0.055,0.061,0.048
1988,2,1.567,0.184,0.799,0.16,0.218,0.116,0.088,0.054,0.067,0.047
1988,3,0.054,0.401,0.712,0.207,0.214,0.123,0.082,0.054,0.066,0.045
1988,4,1.236,0.421,0.572,0.249,0.228,0.119,0.105,0.053,0.068,0.045
1988,5,2.531,0.296,0.511,0.295,0.227,0.133,0.129,0.052,0.065,0.046
1988,6,-0.447,1.091,0.521,0.352,0.213,0.125,0.137,0.052,0.068,0.045
1988,7,-0.599,0.388,0.334,0.334,0.2,0.129,0.136,0.054,0.074,0.045
1988,8,-0.178,0.433,0.145,0.339,0.218,0.128,0.149,0.057,0.078,0.043
1988,9,0.925,0.329,0.078,0.359,0.222,0.129,0.14,0.057,0.083,0.045
1988,10,-0.34,0.744,-0.138,0.362,0.203,0.13,0.147,0.058,0.082,0.045
1988,11,-0.185,0.501,-0.322,0.361,0.234,0.122,0.159,0.061,0.083,0.045
